,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
20,0.009956979751586914,0.0009590729093300822,0.008241415023803711,0.00017876802490892352,gini,21,"{'criterion': 'gini', 'max_depth': 21}",0.8330206378986866,0.8590225563909775,0.8515037593984961,0.8402255639097744,0.8402255639097744,0.8447996163015418,0.009250143806799008,94
21,0.010067462921142578,0.00144211788531671,0.008502960205078125,0.00032018352932453525,gini,22,"{'criterion': 'gini', 'max_depth': 22}",0.8367729831144465,0.8590225563909775,0.8515037593984961,0.8402255639097744,0.8402255639097744,0.8455500853446937,0.008374870642749228,68
22,0.009342098236083984,0.0001439404343665424,0.008518314361572266,0.0004363193822590635,gini,23,"{'criterion': 'gini', 'max_depth': 23}",0.8292682926829268,0.8590225563909775,0.8515037593984961,0.8402255639097744,0.8402255639097744,0.8440491472583899,0.010271197247058233,113
23,0.010007381439208984,0.0013375985625162974,0.008535003662109375,0.00047413433340032663,gini,24,"{'criterion': 'gini', 'max_depth': 24}",0.8311444652908068,0.8590225563909775,0.8533834586466166,0.8383458646616542,0.8421052631578947,0.8448003216295898,0.01011284302185442,90
24,0.009307098388671876,0.0003872472448496963,0.008384180068969727,0.00023894468435242932,gini,25,"{'criterion': 'gini', 'max_depth': 25}",0.8330206378986866,0.8552631578947367,0.8515037593984961,0.8402255639097744,0.8421052631578947,0.8444236764519177,0.008008125996068313,108
25,0.009435319900512695,0.0003323616084737293,0.008954095840454101,0.0004903359507092297,gini,26,"{'criterion': 'gini', 'max_depth': 26}",0.8311444652908068,0.8552631578947367,0.8515037593984961,0.8383458646616542,0.8421052631578947,0.8436725020807178,0.008757315835586288,129
26,0.009617137908935546,0.0005545830045988362,0.00819244384765625,0.00012769211210655407,gini,27,"{'criterion': 'gini', 'max_depth': 27}",0.8311444652908068,0.8571428571428571,0.849624060150376,0.8402255639097744,0.8421052631578947,0.8440484419303418,0.008802887952357688,118
27,0.00929398536682129,0.00027315625659954113,0.008429574966430663,0.00045529053603221353,gini,28,"{'criterion': 'gini', 'max_depth': 28}",0.8292682926829268,0.8571428571428571,0.8533834586466166,0.8383458646616542,0.8421052631578947,0.8440491472583899,0.010132663888497907,113
28,0.010468149185180664,0.001910373486222389,0.009700202941894531,0.002672848013409357,gini,29,"{'criterion': 'gini', 'max_depth': 29}",0.8330206378986866,0.8590225563909775,0.8515037593984961,0.8402255639097744,0.8421052631578947,0.8451755561511659,0.009093478233983756,76
29,0.009099054336547851,0.00015975179204942672,0.008160161972045898,0.00022814106275357955,gini,30,"{'criterion': 'gini', 'max_depth': 30}",0.8367729831144465,0.8609022556390977,0.849624060150376,0.8383458646616542,0.8421052631578947,0.8455500853446939,0.008866696369838351,66
30,0.00922689437866211,7.358859640584135e-05,0.00836482048034668,0.0003817843867971714,gini,31,"{'criterion': 'gini', 'max_depth': 31}",0.8348968105065666,0.8571428571428571,0.8533834586466166,0.8383458646616542,0.8439849624060151,0.845550790672742,0.008527564283005044,63
31,0.011795473098754884,0.00467076988086716,0.008604717254638673,0.0008168642146758053,gini,32,"{'criterion': 'gini', 'max_depth': 32}",0.8367729831144465,0.8571428571428571,0.849624060150376,0.8402255639097744,0.8421052631578947,0.8451741454950698,0.0073148865582282,85
32,0.010285091400146485,0.0017971504224529506,0.00988926887512207,0.0027904030503377274,gini,33,"{'criterion': 'gini', 'max_depth': 33}",0.8311444652908068,0.8552631578947367,0.8533834586466166,0.8402255639097744,0.8402255639097744,0.8440484419303418,0.009040506590773816,118
33,0.009418630599975586,0.0001819739921940289,0.008451175689697266,0.0001683532591308295,gini,34,"{'criterion': 'gini', 'max_depth': 34}",0.8330206378986866,0.8571428571428571,0.8533834586466166,0.8383458646616542,0.8402255639097744,0.8444236764519178,0.009237407512349442,106
34,0.01202092170715332,0.0044101162737401715,0.008909511566162109,0.0007818412505066057,gini,35,"{'criterion': 'gini', 'max_depth': 35}",0.8330206378986866,0.8590225563909775,0.8515037593984961,0.8402255639097744,0.8421052631578947,0.8451755561511659,0.009093478233983756,76
35,0.010128593444824219,0.0010841139135588317,0.008924627304077148,0.0009609779423731449,gini,36,"{'criterion': 'gini', 'max_depth': 36}",0.8311444652908068,0.8552631578947367,0.8515037593984961,0.8383458646616542,0.8402255639097744,0.8432965622310936,0.00885631293802866,135
36,0.010377788543701172,0.0014977434083012328,0.011053991317749024,0.004110058407782286,gini,37,"{'criterion': 'gini', 'max_depth': 37}",0.8292682926829268,0.8609022556390977,0.8533834586466166,0.8364661654135339,0.8421052631578947,0.844425087108014,0.011403542768527227,102
